,Year,County,State,Deaths,Population,Crude Rate,% Gun Ownership,Poverty %,"Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",# of Gun Laws,total_high_risk,total_dealer,total_ammo_regs,total_buyer,total_open_carry,total_background_checks,total_assault_large_mags,total_gun_trafficking,total_concealed_carry,total_syg,total_child_access_prev,total_preemption,total_immunity,total_domestic_violence,2013 Urbanization_Large Fringe Metro,2013 Urbanization_Medium Metro,2013 Urbanization_Micropolitan (Nonmetro),2013 Urbanization_NonCore (Nonmetro),2013 Urbanization_Small Metro,Education Year,Education Score
17327,2015,Texas County,MO,10,25690,38.92565200467108,0.488,0.233,0.28600000000000003,0.397,0.209,0.10800000000000001,0.166,0.39899999999999997,0.294,0.141,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,2.4099999999999997
17332,2015,Webster County,MO,12,37483,32.01451324600485,0.488,0.192,0.252,0.39799999999999996,0.24,0.11,0.132,0.384,0.315,0.16899999999999998,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,2.521
17335,2015,St. Louis city,MO,142,315685,44.981548062150566,0.488,0.255,0.287,0.275,0.247,0.191,0.131,0.23600000000000002,0.282,0.35,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2.8489999999999998
17342,2015,Cascade County,MT,14,82278,17.015484090522378,0.608,0.14400000000000002,0.129,0.33299999999999996,0.32299999999999995,0.215,0.083,0.316,0.34,0.26,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,2.775
17350,2015,Flathead County,MT,18,96165,18.717828731867105,0.608,0.14,0.126,0.306,0.34299999999999997,0.22399999999999998,0.061,0.299,0.341,0.299,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,2.878
17351,2015,Gallatin County,MT,11,100739,10.91930632624902,0.608,0.109,0.067,0.212,0.311,0.41,0.033,0.188,0.289,0.49,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,3.2359999999999998
17359,2015,Lake County,MT,10,29457,33.947788301592155,0.608,0.20800000000000002,0.158,0.318,0.303,0.222,0.08800000000000001,0.297,0.335,0.28,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,2.8070000000000004
17360,2015,Lewis and Clark County,MT,10,66418,15.056159474841158,0.608,0.122,0.086,0.293,0.305,0.316,0.05,0.245,0.32,0.386,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,3.044
17367,2015,Missoula County,MT,22,114181,19.267653987966476,0.608,0.158,0.09,0.265,0.317,0.32799999999999996,0.045,0.213,0.317,0.425,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,3.122
17391,2015,Yellowstone County,MT,29,157048,18.465692017727065,0.608,0.10400000000000001,0.115,0.31,0.31,0.264,0.063,0.303,0.324,0.31,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,2.8810000000000002
17419,2015,Douglas County,NE,70,550064,12.725791907850724,0.36200000000000004,0.145,0.127,0.262,0.305,0.306,0.1,0.213,0.298,0.389,22.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,3.0,0,1,0,0,0,1,2.976
17446,2015,Lancaster County,NE,20,306468,6.525966821984677,0.36200000000000004,0.135,0.095,0.252,0.327,0.326,0.065,0.21899999999999997,0.32799999999999996,0.38799999999999996,22.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,3.0,0,1,0,0,0,1,3.0389999999999997
17486,2015,Clark County,NV,309,2114801,14.611303853175784,0.32799999999999996,0.154,0.205,0.299,0.32299999999999995,0.17300000000000001,0.14300000000000002,0.28600000000000003,0.332,0.239,15.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,2.667
17488,2015,Elko County,NV,15,51935,28.882256666987583,0.32799999999999996,0.099,0.209,0.305,0.33899999999999997,0.14800000000000002,0.14800000000000002,0.29600000000000004,0.374,0.182,15.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,1,2.59
17496,2015,Nye County,NV,11,42477,25.896367445911906,0.32799999999999996,0.175,0.20800000000000002,0.41200000000000003,0.28,0.10099999999999999,0.142,0.369,0.374,0.115,15.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,1,2.4619999999999997
17499,2015,Washoe County,NV,65,446903,14.544543223026025,0.32799999999999996,0.138,0.161,0.252,0.35,0.237,0.11699999999999999,0.239,0.33899999999999997,0.305,15.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,1,2.832
17501,2015,Carson City,NV,10,54521,18.341556464481577,0.32799999999999996,0.16399999999999998,0.175,0.27899999999999997,0.361,0.185,0.127,0.275,0.375,0.223,15.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,1,2.694
17503,2015,Carroll County,NH,10,47285,21.148355715343133,0.37200000000000005,0.096,0.11800000000000001,0.322,0.295,0.265,0.062,0.299,0.303,0.336,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,0,0,0,1,0,1,2.9130000000000003
17507,2015,Hillsborough County,NH,41,406678,10.081686248088168,0.37200000000000005,0.08,0.13,0.275,0.294,0.301,0.08199999999999999,0.263,0.282,0.373,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,0,1,0,0,0,1,2.9459999999999997
17508,2015,Merrimack County,NH,10,147994,6.757030690433396,0.37200000000000005,0.083,0.11800000000000001,0.29600000000000004,0.294,0.29100000000000004,0.063,0.278,0.303,0.35600000000000004,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,0,0,1,0,0,1,2.952
17509,2015,Rockingham County,NH,21,301777,6.9587808216000555,0.37200000000000005,0.052000000000000005,0.095,0.28600000000000003,0.302,0.317,0.052000000000000005,0.251,0.29,0.40700000000000003,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,1,0,0,0,0,1,3.052
17510,2015,Strafford County,NH,10,126825,7.884880741178789,0.37200000000000005,0.114,0.136,0.304,0.295,0.264,0.075,0.28,0.289,0.35600000000000004,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,1,0,0,0,0,1,2.926
17512,2015,Atlantic County,NJ,24,274219,8.752128772988014,0.081,0.141,0.218,0.34600000000000003,0.248,0.187,0.131,0.321,0.27399999999999997,0.27399999999999997,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,0,1,0,0,0,1,2.691
17513,2015,Bergen County,NJ,24,938506,2.557255893942074,0.081,0.071,0.134,0.262,0.221,0.382,0.078,0.235,0.205,0.483,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,3.0949999999999998
17514,2015,Burlington County,NJ,19,450226,4.220102792819606,0.081,0.077,0.128,0.311,0.276,0.284,0.064,0.28300000000000003,0.278,0.375,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,2.9640000000000004
17515,2015,Camden County,NJ,50,510923,9.786210446583928,0.081,0.131,0.19699999999999998,0.321,0.24100000000000002,0.24,0.11599999999999999,0.301,0.266,0.318,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,2.7880000000000003
17517,2015,Cumberland County,NJ,12,155854,7.69951364738794,0.081,0.172,0.315,0.363,0.204,0.11699999999999999,0.221,0.385,0.247,0.147,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,0,0,0,0,1,1,2.32
17518,2015,Essex County,NJ,113,797434,14.170451723904424,0.081,0.168,0.244,0.272,0.209,0.275,0.14300000000000002,0.281,0.228,0.348,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,0,0,0,0,0,1,2.781
17519,2015,Gloucester County,NJ,20,291479,6.861557779462672,0.081,0.077,0.157,0.369,0.255,0.22,0.071,0.33,0.28,0.319,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,2.8470000000000004
17520,2015,Hudson County,NJ,25,674836,3.7046037852159635,0.081,0.177,0.295,0.268,0.184,0.253,0.158,0.257,0.17600000000000002,0.409,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,0,0,0,0,0,1,2.8360000000000003
17522,2015,Mercer County,NJ,23,371398,6.192817408817495,0.081,0.11199999999999999,0.182,0.256,0.223,0.34,0.12,0.245,0.21600000000000003,0.42,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,0,1,0,0,0,1,2.9379999999999997
17523,2015,Middlesex County,NJ,20,840900,2.378404090855036,0.081,0.085,0.156,0.29,0.223,0.33,0.102,0.257,0.214,0.42700000000000005,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,2.966
17524,2015,Monmouth County,NJ,24,628715,3.817309909895581,0.081,0.075,0.121,0.27399999999999997,0.259,0.34600000000000003,0.068,0.24,0.242,0.449,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,3.0700000000000003
17525,2015,Morris County,NJ,13,499509,2.602555709706932,0.081,0.053,0.094,0.24,0.225,0.441,0.057,0.20199999999999999,0.20600000000000002,0.536,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,3.2230000000000003
17526,2015,Ocean County,NJ,25,588721,4.246493670176536,0.081,0.109,0.17,0.377,0.258,0.195,0.08199999999999999,0.33899999999999997,0.287,0.292,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,2.7889999999999997
17527,2015,Passaic County,NJ,20,510916,3.9145378105207116,0.081,0.17300000000000001,0.267,0.312,0.209,0.212,0.166,0.341,0.212,0.281,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,2.608
17530,2015,Sussex County,NJ,10,143673,6.960250012180437,0.081,0.055999999999999994,0.102,0.33399999999999996,0.292,0.272,0.052000000000000005,0.314,0.285,0.349,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,1,0,0,0,0,1,2.931
17531,2015,Union County,NJ,23,555786,4.138283440029076,0.081,0.106,0.207,0.297,0.21100000000000002,0.285,0.138,0.287,0.22399999999999998,0.35100000000000003,67.0,4.0,8.0,2.0,10.0,7.0,5.0,5.0,1.0,7.0,1.0,6.0,3.0,1.0,7.0,0,0,0,0,0,1,2.7880000000000003
17533,2015,Bernalillo County,NM,121,676685,17.881288930595478,0.37,0.19,0.156,0.248,0.29100000000000004,0.305,0.11199999999999999,0.23199999999999998,0.316,0.33899999999999997,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,2.88
17535,2015,Chaves County,NM,22,65764,33.45295298339517,0.37,0.21100000000000002,0.27399999999999997,0.264,0.299,0.162,0.22,0.278,0.325,0.17800000000000002,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,2.463
17538,2015,Curry County,NM,12,50398,23.810468669391643,0.37,0.217,0.21600000000000003,0.27899999999999997,0.35200000000000004,0.153,0.17,0.275,0.35700000000000004,0.198,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,2.583
17540,2015,Dona Ana County,NM,29,214295,13.53274691430038,0.37,0.257,0.3,0.22399999999999998,0.253,0.223,0.20600000000000002,0.226,0.293,0.275,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,2.637
17541,2015,Eddy County,NM,16,57578,27.788391399492863,0.37,0.12300000000000001,0.25,0.34299999999999997,0.271,0.135,0.155,0.369,0.317,0.159,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,2.48
17546,2015,Lea County,NM,19,71180,26.692891261590336,0.37,0.14300000000000002,0.32899999999999996,0.27899999999999997,0.275,0.11599999999999999,0.271,0.324,0.275,0.13,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,2.2640000000000002
17552,2015,Otero County,NM,12,64362,18.64454181038501,0.37,0.23,0.19,0.292,0.364,0.154,0.165,0.272,0.373,0.19,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,2.588
17554,2015,Rio Arriba County,NM,14,39465,35.47447105029773,0.37,0.242,0.27,0.313,0.263,0.154,0.138,0.313,0.365,0.185,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,2.599
17556,2015,Sandoval County,NM,18,139394,12.913037863896582,0.37,0.11199999999999999,0.14,0.28600000000000003,0.326,0.248,0.10300000000000001,0.25,0.34700000000000003,0.3,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,2.8440000000000003
17557,2015,San Juan County,NM,23,118737,19.370541617187566,0.37,0.188,0.23199999999999998,0.305,0.32799999999999996,0.135,0.158,0.307,0.38299999999999995,0.152,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,2.529
17559,2015,Santa Fe County,NM,16,148686,10.760932434795475,0.37,0.131,0.155,0.19699999999999998,0.27899999999999997,0.369,0.111,0.22899999999999998,0.251,0.409,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,2.958
17565,2015,Valencia County,NM,15,75737,19.80537914097469,0.37,0.198,0.239,0.32299999999999995,0.29100000000000004,0.14800000000000002,0.17,0.32799999999999996,0.332,0.171,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,2.5060000000000002
17566,2015,Albany County,NY,14,309381,4.525164764481335,0.11900000000000001,0.126,0.13699999999999998,0.27,0.26,0.33299999999999996,0.073,0.24100000000000002,0.273,0.413,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,1,0,0,0,1,3.026
17568,2015,Bronx County,NY,69,1455444,4.740821357606339,0.11900000000000001,0.303,0.377,0.258,0.218,0.146,0.28,0.276,0.245,0.198,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,0,0,0,0,1,2.359
17579,2015,Dutchess County,NY,14,295754,4.733663788148259,0.11900000000000001,0.10400000000000001,0.16,0.28,0.28300000000000003,0.276,0.095,0.262,0.29100000000000004,0.35200000000000004,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,1,0,0,0,0,1,2.9000000000000004
17580,2015,Erie County,NY,55,922578,5.96155555411033,0.11900000000000001,0.156,0.171,0.299,0.285,0.245,0.086,0.27699999999999997,0.3,0.337,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,0,0,0,0,1,2.888
17589,2015,Kings County,NY,132,2636735,5.006191369250228,0.11900000000000001,0.223,0.312,0.267,0.20199999999999999,0.218,0.184,0.256,0.195,0.365,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,0,0,0,0,1,2.7409999999999997
17593,2015,Monroe County,NY,54,749600,7.203842049092849,0.11900000000000001,0.14800000000000002,0.151,0.261,0.275,0.312,0.09699999999999999,0.24,0.287,0.377,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,0,0,0,0,1,2.9459999999999997
17595,2015,Nassau County,NY,33,1361350,2.424064347889962,0.11900000000000001,0.061,0.133,0.268,0.24600000000000002,0.354,0.08800000000000001,0.23,0.23,0.452,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,1,0,0,0,0,1,3.0460000000000003
17596,2015,New York County,NY,28,1644518,1.7026265446775286,0.11900000000000001,0.17600000000000002,0.213,0.135,0.158,0.494,0.13,0.124,0.13699999999999998,0.608,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,0,0,0,0,1,3.221
17597,2015,Niagara County,NY,15,212652,7.053778003498674,0.11900000000000001,0.155,0.16699999999999998,0.369,0.289,0.174,0.08800000000000001,0.342,0.332,0.23800000000000002,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,1,0,0,0,0,1,2.72
17598,2015,Oneida County,NY,12,232500,5.161290322580645,0.11900000000000001,0.18,0.21,0.326,0.282,0.183,0.114,0.32899999999999996,0.31,0.247,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,1,0,0,0,1,2.69
17599,2015,Onondaga County,NY,34,468463,7.257777028281849,0.11900000000000001,0.146,0.14300000000000002,0.29100000000000004,0.281,0.285,0.09300000000000001,0.253,0.3,0.355,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,1,0,0,0,1,2.9189999999999996
17601,2015,Orange County,NY,20,377647,5.2959509806777225,0.11900000000000001,0.121,0.182,0.311,0.282,0.225,0.10300000000000001,0.297,0.303,0.298,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,1,0,0,0,0,1,2.798
17606,2015,Queens County,NY,61,2339150,2.6077848791227582,0.11900000000000001,0.139,0.256,0.27699999999999997,0.223,0.243,0.185,0.276,0.22399999999999998,0.315,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,0,0,0,0,1,2.669
17608,2015,Richmond County,NY,16,474558,3.3715583764260635,0.11900000000000001,0.142,0.174,0.336,0.258,0.23199999999999998,0.115,0.309,0.24600000000000002,0.33,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,0,0,0,0,1,2.7910000000000004
17611,2015,Saratoga County,NY,19,226249,8.397827172716784,0.11900000000000001,0.064,0.11800000000000001,0.29,0.284,0.309,0.059000000000000004,0.245,0.282,0.414,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,1,0,0,0,1,3.051
17617,2015,Suffolk County,NY,56,1501587,3.7293876412089344,0.11900000000000001,0.078,0.138,0.313,0.27399999999999997,0.275,0.096,0.27899999999999997,0.26899999999999996,0.35600000000000004,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,1,0,0,0,0,1,2.885
17621,2015,Ulster County,NY,10,180143,5.551145478869564,0.11900000000000001,0.14,0.183,0.3,0.267,0.25,0.095,0.298,0.28600000000000003,0.322,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,0,0,0,0,1,1,2.8369999999999997
17625,2015,Westchester County,NY,21,976396,2.150766697118792,0.11900000000000001,0.10099999999999999,0.16399999999999998,0.221,0.20600000000000002,0.409,0.122,0.196,0.2,0.48200000000000004,74.0,7.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,6.0,1.0,2.0,3.0,1.0,16.0,1,0,0,0,0,1,3.0420000000000003
17628,2015,Alamance County,NC,16,158276,10.108923652354116,0.316,0.18899999999999997,0.235,0.312,0.262,0.192,0.145,0.276,0.34,0.24,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,0,0,0,1,1,2.677
17634,2015,Beaufort County,NC,10,47651,20.98591844872091,0.316,0.192,0.25,0.33799999999999997,0.252,0.16,0.124,0.336,0.34600000000000003,0.19399999999999998,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,0,1,0,0,1,2.61
17637,2015,Brunswick County,NC,10,122765,8.145644116808537,0.316,0.14300000000000002,0.217,0.332,0.29,0.161,0.096,0.28600000000000003,0.331,0.28600000000000003,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,1,0,0,0,1,2.805
17638,2015,Buncombe County,NC,19,253178,7.50460150566005,0.316,0.152,0.18100000000000002,0.28300000000000003,0.284,0.253,0.09,0.23399999999999999,0.284,0.392,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,1,0,0,0,1,2.9779999999999998
17639,2015,Burke County,NC,13,88842,14.63271875914545,0.316,0.16699999999999998,0.324,0.304,0.244,0.128,0.191,0.305,0.33799999999999997,0.166,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,1,0,0,0,1,2.4789999999999996
17640,2015,Cabarrus County,NC,22,196762,11.1810207255466,0.316,0.10800000000000001,0.218,0.301,0.29,0.191,0.1,0.252,0.337,0.312,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,1,0,0,0,0,1,2.8630000000000004
17641,2015,Caldwell County,NC,17,81287,20.913553212690836,0.316,0.162,0.33799999999999997,0.321,0.237,0.10400000000000001,0.203,0.325,0.32,0.153,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,1,0,0,0,1,2.425
17643,2015,Carteret County,NC,11,68879,15.970034408165043,0.316,0.138,0.179,0.29600000000000004,0.326,0.198,0.08900000000000001,0.251,0.376,0.284,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,0,1,0,0,1,2.855
17645,2015,Catawba County,NC,25,155056,16.12320709937055,0.316,0.151,0.252,0.313,0.265,0.17,0.14800000000000002,0.306,0.327,0.21899999999999997,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,1,0,0,0,1,2.617
17650,2015,Cleveland County,NC,15,96879,15.483231660112098,0.316,0.198,0.278,0.341,0.248,0.133,0.16,0.34700000000000003,0.319,0.174,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,0,1,0,0,1,2.507
17652,2015,Craven County,NC,10,103451,9.66641211781423,0.316,0.15,0.179,0.3,0.32799999999999996,0.193,0.11800000000000001,0.259,0.366,0.257,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,0,0,0,1,1,2.762
17653,2015,Cumberland County,NC,57,323838,17.601393289237212,0.316,0.188,0.15,0.284,0.375,0.191,0.09300000000000001,0.255,0.402,0.25,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,1,0,0,0,1,2.809
17656,2015,Davidson County,NC,24,164622,14.578853373182199,0.316,0.141,0.28,0.332,0.261,0.128,0.166,0.33,0.319,0.185,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,1,0,0,0,1,2.523
17659,2015,Durham County,NC,45,300952,14.952550572848825,0.316,0.171,0.17,0.192,0.23600000000000002,0.401,0.11599999999999999,0.17300000000000001,0.23600000000000002,0.475,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,1,0,0,0,1,3.0700000000000003
17660,2015,Edgecombe County,NC,13,54150,24.007386888273317,0.316,0.278,0.344,0.369,0.20199999999999999,0.085,0.203,0.373,0.298,0.127,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,0,0,0,1,1,2.351
17661,2015,Forsyth County,NC,35,369019,9.484606483676993,0.316,0.18100000000000002,0.18,0.27,0.264,0.287,0.11199999999999999,0.256,0.293,0.33799999999999997,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,0,1,0,0,0,1,2.855
17662,2015,Franklin County,NC,12,63710,18.835347669125724,0.316,0.16,0.264,0.345,0.259,0.132,0.159,0.295,0.33399999999999996,0.213,30.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,1,0,0,0,0,1,2.6029999999999998
